timestamp,breathing_waveform
1630680453842,7423689
1630680453882,7423689
1630680453922,7424680
1630680453962,7425567
1630680454002,7426140
1630680454042,7425984
1630680454082,7426297
1630680454122,7425410
1630680454162,7424524
1630680454202,7423793
1630680454242,7423793
1630680454282,7423793
1630680454322,7423220
1630680454362,7422959
1630680454402,7423011
1630680454442,7422438
1630680454482,7422855
1630680454522,7422542
1630680454562,7422177
1630680454602,7422385
1630680454642,7422177
1630680454682,7422073
1630680454722,7421238
1630680454762,7420456
1630680454802,7420404
1630680454842,7419622
1630680454882,7419830
1630680454922,7419674
1630680454962,7418631
1630680455002,7418631
1630680455042,7418526
1630680455082,7418370
1630680455122,7418109
1630680455162,7417483
1630680455202,7417118
1630680455242,7416545
1630680455282,7416440
1630680455322,7415919
1630680455362,7415710
1630680455402,7415293
1630680455442,7415345
1630680455482,7414772
1630680455522,7415397
1630680455562,7414042
1630680455602,7414928
1630680455642,7413833
1630680455682,7413520
1630680455722,7413259
1630680455762,7413312
1630680455802,7413677
1630680455842,7412738
1630680455882,7413364
1630680455922,7412112
1630680455962,7412477
1630680456002,7412477
1630680456042,7411904
1630680456082,7411382
1630680456122,7412373
1630680456162,7412112
1630680456202,7412477
1630680456242,7412216
1630680456282,7412894
1630680456322,7413207
1630680456362,7413572
1630680456402,7414511
1630680456442,7414876
1630680456482,7415606
1630680456522,7416962
1630680456562,7418109
1630680456602,7419413
1630680456642,7420508
1630680456682,7422646
1630680456722,7423220
1630680456762,7423428
1630680456802,7424784
1630680456842,7426036
1630680456882,7426036
1630680456922,7427652
1630680456962,7428591
1630680457002,7429634
1630680457042,7429374
1630680457082,7431720
1630680457122,7431825
1630680457162,7433128
1630680457202,7432972
1630680457242,7434432
1630680457282,7434328
1630680457322,7434328
1630680457362,7434328
1630680457402,7433650
1630680457442,7433180
1630680457482,7432920
1630680457522,7431668
1630680457562,7431094
1630680457602,7430052
1630680457642,7429165
1630680457682,7428383
1630680457722,7427496
1630680457762,7426088
1630680457802,7425879
1630680457842,7424889
1630680457882,7425045
1630680457922,7425462
1630680457962,7425567
1630680458002,7426453
1630680458042,7427131
1630680458082,7428644
1630680458122,7428539
1630680458162,7427287
1630680458202,7426140
1630680458242,7423898
1630680458282,7423585
1630680458322,7423168
1630680458362,7422281
1630680458402,7421499
1630680458442,7420925
1630680458482,7421291
1630680458522,7423220
1630680458562,7423742
1630680458602,7423168
1630680458642,7422855
1630680458682,7427079
1630680458722,7431407
1630680458762,7435527
1630680458802,7439960
1630680458842,7444184
1630680458882,7448460
1630680458922,7452424
1630680458962,7455918
1630680459002,7458264
1630680459042,7460350
1630680459082,7460298
1630680459122,7460559
1630680459162,7460194
1630680459202,7461654
1630680459242,7462749
1630680459282,7463323
1630680459322,7464731
1630680459362,7465669
1630680459402,7466660
1630680459442,7467807
1630680459482,7469476
1630680459522,7470467
1630680459562,7472032
1630680459602,7473701
1630680459642,7474326
1630680459682,7474952
1630680459722,7474796
1630680459762,7474587
1630680459802,7473752
1630680459842,7470989
1630680459882,7468225
1630680459922,7465148
1630680459962,7462801
1630680460002,7461550
1630680460042,7459412
1630680460082,7457221
1630680460122,7455605
1630680460162,7455344
1630680460202,7453310
1630680460242,7452215
1630680460282,7451798
1630680460322,7451537
1630680460362,7449451
1630680460402,7448982
1630680460442,7448304
1630680460482,7447991
1630680460522,7446478
1630680460562,7446374
1630680460602,7445331
1630680460642,7444810
1630680460682,7444705
1630680460722,7444392
1630680460762,7443975
1630680460802,7443715
1630680460842,7443349
1630680460882,7442724
1630680460922,7442672
1630680460962,7441785
1630680461002,7441472
1630680461042,7441629
1630680461082,7440794
1630680461122,7441055
1630680461162,7440690
1630680461202,7440794
1630680461242,7440273
1630680461282,7440742
1630680461322,7440481
1630680461362,7439803
1630680461402,7440116
1630680461442,7440325
1630680461482,7439543
1630680461522,7439699
1630680461562,7439490
1630680461602,7439073
1630680461642,7438865
1630680461682,7439178
1630680461722,7438708
1630680461762,7438552
1630680461802,7438135
1630680461842,7438291
1630680461882,7438187
1630680461922,7438082
1630680461962,7437561
1630680462002,7437717
1630680462042,7437352
1630680462082,7436883
1630680462122,7437092
1630680462162,7436309
1630680462202,7435996
1630680462242,7436153
1630680462282,7436153
1630680462322,7435996
1630680462362,7435684
1630680462402,7435475
1630680462442,7434901
1630680462482,7435579
1630680462522,7434588
1630680462562,7435006
1630680462602,7434171
1630680462642,7434797
1630680462682,7434849
1630680462722,7434745
1630680462762,7435788
1630680462802,7435788
1630680462842,7436987
1630680462882,7438239
1630680462922,7439647
1630680462962,7440012
1630680463002,7441420
1630680463042,7442306
1630680463082,7443193
1630680463122,7444497
1630680463162,7445853
1630680463202,7447208
1630680463242,7448043
1630680463282,7448721
1630680463322,7449764
1630680463362,7450702
1630680463402,7452424
1630680463442,7453884
1630680463482,7455083
1630680463522,7456230
1630680463562,7457586
1630680463602,7458056
1630680463642,7458004
1630680463682,7458786
1630680463722,7458525
1630680463762,7457743
1630680463802,7456908
1630680463842,7455448
1630680463882,7454822
1630680463922,7453623
1630680463962,7452841
1630680464002,7451328
1630680464042,7450702
1630680464082,7450442
1630680464122,7449555
1630680464162,7448460
1630680464202,7448251
1630680464242,7447521
1630680464282,7446687
1630680464322,7446061
1630680464362,7445696
1630680464402,7444862
1630680464442,7444236
1630680464482,7444132
1630680464522,7443871
1630680464562,7442984
1630680464602,7443297
1630680464642,7442880
1630680464682,7442619
1630680464722,7442046
1630680464762,7442098
1630680464802,7441159
1630680464842,7440533
1630680464882,7440168
1630680464922,7439334
1630680464962,7439960
1630680465002,7439282
1630680465042,7438865
1630680465082,7438343
1630680465122,7438552
1630680465162,7438343
1630680465202,7438239
1630680465242,7438082
1630680465282,7437874
1630680465322,7440221
1630680465362,7442567
1630680465402,7443871
1630680465442,7443819
1630680465482,7443819
1630680465522,7442984
1630680465562,7443037
1630680465602,7442724
1630680465642,7442359
1630680465682,7443715
1630680465722,7443923
1630680465762,7443767
1630680465802,7444810
1630680465842,7444914
1630680465882,7445488
1630680465922,7446531
1630680465962,7447052
1630680466002,7447313
1630680466042,7448721
1630680466082,7449659
1630680466122,7450598
1630680466162,7451537
1630680466202,7452110
1630680466242,7451641
1630680466282,7451798
1630680466322,7452110
1630680466362,7452476
1630680466402,7452580
1630680466442,7452789
1630680466482,7453414
1630680466522,7453675
1630680466562,7453884
1630680466602,7454614
1630680466642,7454927
1630680466682,7454614
1630680466722,7454614
1630680466762,7453988
1630680466802,7451902
1630680466842,7449764
1630680466882,7448304
1630680466922,7446583
1630680466962,7446531
1630680467002,7446374
1630680467042,7447000
1630680467082,7447834
1630680467122,7449451
1630680467162,7450285
1630680467202,7449920
1630680467242,7449503
1630680467282,7448512
1630680467322,7446583
1630680467362,7445227
1630680467402,7441420
1630680467442,7438969
1630680467482,7437092
1630680467522,7436779
1630680467562,7434745
1630680467602,7434276
1630680467642,7433806
1630680467682,7433598
1630680467722,7432555
1630680467762,7432815
1630680467802,7430990
1630680467842,7430208
1630680467882,7430364
1630680467922,7429582
1630680467962,7429165
1630680468002,7429009
1630680468042,7428800
1630680468082,7427652
1630680468122,7427183
1630680468162,7427496
1630680468202,7426766
1630680468242,7425932
1630680468282,7425150
1630680468322,7424524
1630680468362,7424784
1630680468402,7424628
1630680468442,7423793
1630680468482,7424159
1630680468522,7423846
1630680468562,7423272
1630680468602,7423689
1630680468642,7423585
1630680468682,7424732
1630680468722,7424784
1630680468762,7424784
1630680468802,7426036
1630680468842,7425827
1630680468882,7426923
1630680468922,7427392
1630680468962,7427809
1630680469002,7427601
1630680469042,7428435
1630680469082,7428591
1630680469122,7428435
1630680469162,7428383
1630680469202,7427652
1630680469242,7429060
1630680469282,7428800
1630680469322,7429374
1630680469362,7429634
1630680469402,7429999
1630680469442,7430677
1630680469482,7432033
1630680469522,7432972
1630680469562,7433337
1630680469602,7434067
1630680469642,7434015
1630680469682,7434901
1630680469722,7435631
1630680469762,7437613
1630680469802,7438030
1630680469842,7438969
1630680469882,7439178
1630680469922,7440116
1630680469962,7439751
1630680470002,7438865
1630680470042,7438500
1630680470082,7436831
1630680470122,7436414
1630680470162,7435110
1630680470202,7434276
1630680470242,7433285
1630680470282,7432868
1630680470322,7431355
1630680470362,7430886
1630680470402,7430521
1630680470442,7429426
1630680470482,7428591
1630680470522,7428748
1630680470562,7427287
1630680470602,7427079
1630680470642,7426349
1630680470682,7425619
1630680470722,7425045
1630680470762,7424836
1630680470802,7424941
1630680470842,7423898
1630680470882,7423428
1630680470922,7422020
1630680470962,7422073
1630680471002,7421291
1630680471042,7421134
1630680471082,7419778
1630680471122,7420247
1630680471162,7419883
1630680471202,7419465
1630680471242,7419830
1630680471282,7418526
1630680471322,7418370
1630680471362,7418370
1630680471402,7418161
1630680471442,7417640
1630680471482,7417275
1630680471522,7417379
1630680471562,7417171
1630680471602,7416545
1630680471642,7416597
1630680471682,7416493
1630680471722,7416493
1630680471762,7416180
1630680471802,7416493
1630680471842,7415971
1630680471882,7416493
1630680471922,7416075
1630680471962,7415867
1630680472002,7415137
1630680472042,7415658
1630680472082,7415450
1630680472122,7416388
1630680472162,7416388
1630680472202,7416649
1630680472242,7416858
1630680472282,7417223
1630680472322,7417014
1630680472362,7416910
1630680472402,7416753
1630680472442,7417014
1630680472482,7416806
1630680472522,7416128
1630680472562,7416284
1630680472602,7415919
1630680472642,7416284
1630680472682,7416232
1630680472722,7416649
1630680472762,7416232
1630680472802,7415971
1630680472842,7415763
1630680472882,7415658
1630680472922,7416545
1630680472962,7416284
1630680473002,7416128
1630680473042,7415867
1630680473082,7415293
1630680473122,7415189
1630680473162,7414824
1630680473202,7414615
1630680473242,7414876
1630680473282,7414667
1630680473322,7414667
1630680473362,7414250
1630680473402,7413416
1630680473442,7414198
1630680473482,7414563
1630680473522,7412842
1630680473562,7412790
1630680473602,7413155
1630680473642,7412686
1630680473682,7412790
1630680473722,7412686
1630680473762,7412477
1630680473802,7413155
1630680473842,7413051
1630680473882,7413468
1630680473922,7414459
1630680473962,7414667
1630680474002,7415397
1630680474042,7415710
1630680474082,7416128
1630680474122,7417744
1630680474162,7418683
1630680474202,7418787
1630680474242,7419987
1630680474282,7421499
1630680474322,7423011
1630680474362,7423376
1630680474402,7423846
1630680474442,7425045
1630680474482,7425879
1630680474522,7426558
1630680474562,7428226
1630680474602,7429321
1630680474642,7429582
1630680474682,7430990
1630680474722,7431668
1630680474762,7431616
1630680474802,7430990
1630680474842,7431199
1630680474882,7430156
1630680474922,7429739
1630680474962,7428018
1630680475002,7427548
1630680475042,7426609
1630680475082,7425358
1630680475122,7423846
1630680475162,7423533
1630680475202,7423742
1630680475242,7422959
1630680475282,7422594
1630680475322,7422385
1630680475362,7421968
1630680475402,7421447
1630680475442,7421708
1630680475482,7420769
1630680475522,7420299
1630680475562,7419987
1630680475602,7419204
1630680475642,7418318
1630680475682,7418683
1630680475722,7417431
1630680475762,7417171
1630680475802,7417171
1630680475842,7416388
1630680475882,7416180
1630680475922,7415241
1630680475962,7414876
1630680476002,7414928
1630680476042,7414459
1630680476082,7413781
1630680476122,7413259
1630680476162,7412738
